"","win60s","RunName","drowsy","snTime_0","snTime_1","snTime_2","snTime_3","snTime_4","snTime_5","snTime_6","snTime_7","snTime_8","snTime_9","snTime_10","snTime_11","snTime_12","snTime_13","snTime_14","snTime_15","snTime_16","snTime_17","snTime_18","snTime_19","snTime_20","snTime_21","snTime_22","snTime_23","snTime_24","snTime_25","snTime_26","snTime_27","snTime_28","snTime_29","snTime_30","snTime_31","snTime_32","snTime_33","snTime_34","snTime_35","snTime_36","snTime_37","snTime_38","snTime_39","snTime_40","snTime_41","snTime_42","snTime_43","snTime_44","snTime_45","snTime_46","snTime_47","snTime_48","snTime_49","snTime_50","snTime_51","snTime_52","snTime_53","snTime_54","snTime_55","snTime_56","snTime_57","snTime_58","snTime_59","snTime_60","anTime_0","anTime_1","anTime_2","anTime_3","anTime_4","anTime_5","anTime_6","anTime_7","anTime_8","anTime_9","anTime_10","anTime_11","anTime_12","anTime_13","anTime_14","anTime_15","anTime_16","anTime_17","anTime_18","anTime_19","anTime_20","anTime_21","anTime_22","anTime_23","anTime_24","anTime_25","anTime_26","anTime_27","anTime_28","anTime_29","anTime_30","anTime_31","anTime_32","anTime_33","anTime_34","anTime_35","anTime_36","anTime_37","anTime_38","anTime_39","anTime_40","anTime_41","anTime_42","anTime_43","anTime_44","anTime_45","anTime_46","anTime_47","anTime_48","anTime_49","anTime_50","anTime_51","anTime_52","anTime_53","anTime_54","anTime_55","anTime_56","anTime_57","anTime_58","anTime_59","anTime_60","bnTime_0","bnTime_1","bnTime_2","bnTime_3","bnTime_4","bnTime_5","bnTime_6","bnTime_7","bnTime_8","bnTime_9","bnTime_10","bnTime_11","bnTime_12","bnTime_13","bnTime_14","bnTime_15","bnTime_16","bnTime_17","bnTime_18","bnTime_19","bnTime_20","bnTime_21","bnTime_22","bnTime_23","bnTime_24","bnTime_25","bnTime_26","bnTime_27","bnTime_28","bnTime_29","bnTime_30","bnTime_31","bnTime_32","bnTime_33","bnTime_34","bnTime_35","bnTime_36","bnTime_37","bnTime_38","bnTime_39","bnTime_40","bnTime_41","bnTime_42","bnTime_43","bnTime_44","bnTime_45","bnTime_46","bnTime_47","bnTime_48","bnTime_49","bnTime_50","bnTime_51","bnTime_52","bnTime_53","bnTime_54","bnTime_55","bnTime_56","bnTime_57","bnTime_58","bnTime_59","bnTime_60"
"1769",33,"A_M1163OF02_2S3RNA",FALSE,0.15368,-1.1425,-0.6372,-0.43945,-0.43945,-0.48339,-0.79105,-1.31845,-0.96679,-1.0547,-0.61523,-1.2085,0.13183,-1.16455,-1.3623,0.175565,-1.5381,-0.96685,-1.31825,-0.46138,-0.87892,-1.0107,-0.61523,-0.61523,-0.61523,-1.1426,-1.16455,-1.0107,-1.0107,-0.70312,-0.39535,-1.1426,-0.10986,0.26358,-1.0106,0.395565,-0.900915,-0.856925,0.26367,-1.2744,-0.68121,-0.8789,0.08789,-0.43945,-0.48339,0.527445,0.3955,-1.5381,-1.5381,-0.74706,0,-0.57128,0.659285,-0.812915,-0.0658315,-1.2744,0.02197267,-1.4062,0.593175,0.30757,-2.15315,0.225245,0.226575,0.22655,0.226475,0.226205,0.217355,0.189175,0.188955,0.18893,0.19666,0.197565,0.197465,0.197595,0.19761,0.212925,0.23424,0.23402,0.149425,0.14764,0.14022,0.170365,0.189805,0.2331,0.217285,0.179505,0.194695,0.185915,0.159155,0.136665,0.20476,0.21221,0.23563,0.216605,0.232165,0.232375,0.23302,0.23328,0.232965,0.231795,0.231585,0.259505,0.25584,0.12395,0.12108,0.12174,0.121835,0.101995,0.11617,0.143605,0.15558,0.171075,0.16065,0.1601,0.16017,0.18383,0.18411,0.184835,0.185665,0.209655,0.20937,0.20789,0.063304,0.063257,0.0633455,0.063304,0.0632665,0.0633085,0.0728975,0.0728,0.07274,0.072763,0.063304,0.0775325,0.072795,0.072809,0.072795,0.053812,0.0539095,0.0917975,0.082329,0.0823245,0.082232,0.072837,0.0727905,0.082301,0.082287,0.0728885,0.0729805,0.082287,0.0823055,0.077523,0.0633735,0.0632855,0.0727905,0.063466,0.0632805,0.053812,0.063239,0.063304,0.053919,0.0538725,0.063202,0.053877,0.0822595,0.082093,0.0822735,0.082287,0.0824265,0.091784,0.10111,0.101255,0.091445,0.101275,0.10114,0.091793,0.0821155,0.0917375,0.072865,0.082329,0.0728235,0.072823,0.0820295
"1770",34,"A_M1163OF02_2S3RNA",FALSE,-1.3183,-1.8017,-0.900955,1.5598,0.65917,-0.48339,-0.35156,-0.615315,-0.70299,-1.0767,-0.48339,-1.3182,-0.263885,0.3955,0.15376,-0.57128,-0.57128,-0.48339,-0.52734,-0.65917,-0.65917,0.26367,-0.17578,-0.26367,-1.01064,-1.2526,-1.4062,-0.48339,0.43945,0.17578,-0.791225,-1.4063,-0.85688,-0.79101,-0.74706,-0.329585,-0.26367,-0.30761,-0.549355,-0.65917,-1.3183,-0.26367,-0.57128,-0.65917,-0.65917,-1.2744,-1.4062,-1.0107,-1.0986,-1.0547,-1.9555,-1.8457,-0.74685,-0.52734,-0.96679,-1.626,-1.7139,-1.7578,-0.74706,-0.79101,-0.79101,0.184795,0.180795,0.181765,0.200045,0.20004,0.195885,0.16713,0.16917,0.169575,0.1695,0.16978,0.204405,0.204525,0.205255,0.205235,0.205135,0.206255,0.210525,0.238425,0.18622,0.2494,0.248135,0.23868,0.238345,0.21121,0.21021,0.238535,0.239125,0.221165,0.14337,0.14504,0.15838,0.158645,0.178725,0.19987,0.200545,0.21807,0.217815,0.206195,0.170325,0.170305,0.170275,0.17038,0.17037,0.17058,0.189485,0.19078,0.191455,0.212485,0.21395,0.24092,0.240865,0.230285,0.229895,0.229875,0.181425,0.181645,0.193065,0.193295,0.19328,0.193055,0.0871815,0.082292,0.082324,0.0682445,0.0728045,0.08219,0.0916585,0.082278,0.0822875,0.091765,0.0823895,0.082227,0.082287,0.072795,0.0773605,0.0821945,0.0822365,0.082297,0.063304,0.0822135,0.0633225,0.0633085,0.063341,0.063267,0.063503,0.0728235,0.0633315,0.0632995,0.063392,0.0919225,0.0916675,0.0870235,0.091631,0.091793,0.0823615,0.091904,0.082315,0.082199,0.082278,0.091881,0.091779,0.082324,0.082352,0.09183,0.091844,0.096545,0.091751,0.091779,0.082301,0.082287,0.0775645,0.072842,0.072809,0.063304,0.0634335,0.0822965,0.0917235,0.0728465,0.0916215,0.0822965,0.101465
"1771",35,"A_M1163OF02_2S3RNA",FALSE,-0.79101,-0.79101,-2.1094,-1.2085,-1.7578,-1.7578,-1.538,-0.57128,-1.626,-0.50545,-1.6699,-1.7139,0.417565,-0.76934,0.483305,-0.70312,-1.1865,-0.59356,0.74706,-0.17578,-1.0986,-0.8789,-1.09905,-0.592955,-1.4941,-0.153805,-0.28564,0.923275,-0.92284,-0.57124,-1.4941,-1.2085,-0.54961,0.83495,0.43945,-0.35156,-0.8789,-1.14255,-2.373,-2.373,-0.52734,-0.08789,0.1100315,-0.944515,-1.86795,-0.8789,-1.3623,-1.3183,-0.70312,-1.0547,-0.48339,-1.56005,-0.81285,-1.4722,-0.61523,-0.96679,-1.5381,-0.659175,-1.1426,-0.92284,-0.92284,0.19323,0.193585,0.2034,0.22037,0.22069,0.223785,0.22389,0.22391,0.22393,0.223905,0.22361,0.198665,0.19759,0.197505,0.1976,0.1977,0.21621,0.186745,0.183055,0.183145,0.18308,0.183145,0.18321,0.20472,0.204905,0.184955,0.1841,0.18406,0.20144,0.201725,0.201725,0.201875,0.201735,0.201845,0.20177,0.201765,0.202695,0.203115,0.20352,0.203515,0.20376,0.2073,0.207725,0.20782,0.207815,0.20778,0.20778,0.204375,0.19021,0.189015,0.18904,0.188675,0.177825,0.176305,0.20002,0.20092,0.200955,0.22088,0.22144,0.22025,0.19433,0.082301,0.0917745,0.091779,0.091765,0.0822735,0.08219,0.0729945,0.0776385,0.082213,0.0727025,0.0822225,0.0821765,0.0774305,0.082287,0.0821575,0.0823055,0.0822965,0.082204,0.0917695,0.0916955,0.082538,0.100935,0.101235,0.091779,0.091779,0.10103,0.0921035,0.091779,0.0917695,0.0826305,0.0916865,0.10127,0.096413,0.087246,0.082399,0.0917325,0.091501,0.0917605,0.091816,0.101225,0.091723,0.0825655,0.082621,0.091751,0.101115,0.091779,0.091557,0.091816,0.10119,0.10114,0.0917605,0.10118,0.101365,0.100965,0.10114,0.100925,0.10117,0.091779,0.09164,0.09643,0.091779
"1772",36,"A_M1163OF02_2S3RNA",FALSE,-0.92284,-1.2305,-1.582,-2.0215,-2.0215,-2.0215,-0.57128,-1.14225,-2.6147,-1.9553,-0.65917,-2.74655,-1.40665,-1.4502,-0.989045,-1.73555,-1.64825,-2.10895,-3.164,-1.1426,-1.0986,-1.0986,-1.0547,-1.472,-2.4392,-3.6914,-1.14255,0.6369,-0.8786,0.76908,-0.26367,-1.3185,0.17578,-1.31825,0.24191,-0.35156,-1.5161,-0.43945,0.37366,-0.834525,-0.021972745,-0.3955,-0.966795,-0.92284,-0.198095,-1.0107,-0.3955,0.505365,-1.4502,0.065789,-0.043945,-0.725345,0.0876325,-1.07635,-1.3183,-0.24157,0.109305,0.79144,-1.582,-1.0547,-0.57128,0.1939,0.188935,0.18907,0.18855,0.18939,0.21364,0.19478,0.1883,0.188145,0.188305,0.211105,0.211925,0.21202,0.21195,0.21206,0.211905,0.21204,0.211975,0.212,0.212005,0.20951,0.189175,0.18838,0.188255,0.18822,0.18811,0.18824,0.188155,0.18818,0.18815,0.18713,0.18652,0.18642,0.1864,0.18645,0.18665,0.186665,0.18643,0.18654,0.186525,0.18651,0.18656,0.186455,0.186425,0.18649,0.186385,0.186455,0.186415,0.18653,0.186555,0.1865,0.186565,0.18654,0.18639,0.222615,0.22318,0.223605,0.223995,0.224765,0.22481,0.2246,0.09189,0.10116,0.091779,0.10125,0.10119,0.0915845,0.0918995,0.10127,0.10123,0.10127,0.091751,0.10127,0.10114,0.10092,0.0921035,0.0919275,0.0919555,0.091881,0.10127,0.0963405,0.0920665,0.091844,0.101595,0.10064,0.101125,0.10139,0.10127,0.10127,0.10129,0.10128,0.10127,0.10129,0.096579,0.1013,0.091844,0.10126,0.101355,0.10127,0.106015,0.10127,0.10138,0.10131,0.110445,0.10127,0.101325,0.10596,0.10128,0.1013,0.11074,0.10128,0.10137,0.10127,0.10127,0.101355,0.10127,0.10117,0.101225,0.096729,0.10113,0.10127,0.11069
"1773",37,"A_M1163OF02_2S3RNA",FALSE,-0.08789,0,-0.30761,-1.0547,-0.505495,-0.856625,-0.8789,0.08789,-0.856625,-0.08789,-0.10986,-0.83495,-1.2084,-1.29665,0.3955,0.17578,-0.17578,-1.0107,-1.4941,-0.52734,-0.74706,-1.3183,-1.3183,-0.3074,0.043945,-0.17548,-0.8789,-0.61523,-0.61523,-0.61523,-0.65917,-0.57128,-0.65917,-0.945075,-0.70312,-0.61523,-0.48339,-0.96679,-0.26367,-0.26367,-0.30761,-0.96692,-0.857015,-0.37396,0.13183,-0.13183,0.17578,-1.0107,0.17578,0.043945,0.13183,-1.22995,-0.48339,-0.65917,0.13183,0.000729499999999998,-0.48339,-0.153805,-0.30761,-0.30761,-0.65952,0.22456,0.1995,0.18893,0.18972,0.211,0.21115,0.211215,0.223595,0.24783,0.247505,0.201325,0.18703,0.220265,0.19251,0.191645,0.202155,0.20265,0.20098,0.190895,0.190815,0.19068,0.20833,0.208535,0.2138,0.231535,0.233195,0.192825,0.19298,0.22482,0.22705,0.227495,0.22729,0.228055,0.22817,0.228235,0.22818,0.228065,0.228125,0.22369,0.10632,0.134255,0.14809,0.18475,0.18698,0.164455,0.164405,0.174985,0.17627,0.19977,0.20013,0.200095,0.20015,0.200215,0.200125,0.20001,0.19958,0.199065,0.19829,0.19166,0.19096,0.19044,0.10116,0.10125,0.10136,0.101205,0.101245,0.101365,0.10138,0.101225,0.101095,0.101,0.101085,0.10136,0.10118,0.101435,0.101215,0.101335,0.10127,0.10127,0.115365,0.110725,0.110715,0.11065,0.110565,0.110565,0.10127,0.100955,0.111905,0.1108,0.10124,0.10136,0.10119,0.1013,0.10129,0.100493,0.10127,0.10118,0.10115,0.10129,0.092122,0.129685,0.120385,0.12043,0.120215,0.12014,0.129495,0.12043,0.12032,0.129525,0.120105,0.120425,0.1204,0.12018,0.110875,0.12013,0.12003,0.11471,0.12014,0.11075,0.11103,0.11071,0.11076
"1774",38,"A_M1163OF02_2S3RNA",FALSE,-1.2305,0.10986,-0.3955,0.022187075,-1.07665,-0.26367,0.21972,-0.570855,-2.3291,-2.2623,-1.6488,-0.725095,-2.8345,-1.582,-1.2742,-0.72552,-2.0651,-1.7578,-1.934,-0.72466,-2.1533,-2.1533,-0.52734,-0.614925,-1.0547,-0.96679,-2.0654,-1.34035,-1.8017,-2.32865,-1.0107,-0.43945,-1.4725,-0.8789,-0.747365,-1.0107,8.60000000000027e-05,-1.0986,-1.1426,-1.0986,-1.3183,-0.571715,-0.3955,-2.10935,-0.52734,-0.72509,0.0663465,-1.25215,-0.79101,-0.70312,-1.582,-1.0547,-1.0547,0,-1.3623,-0.79101,-1.2305,-1.25245,-0.96679,1.0547,0.70312,0.19076,0.19074,0.180185,0.17967,0.17878,0.178915,0.17902,0.179695,0.18053,0.180535,0.18057,0.212445,0.175995,0.15659,0.193445,0.195125,0.196215,0.21584,0.221985,0.22161,0.19415,0.19333,0.193265,0.19322,0.193245,0.193315,0.19475,0.2055,0.20361,0.20357,0.203495,0.20348,0.203495,0.203525,0.20348,0.203495,0.20342,0.20355,0.203545,0.223715,0.207105,0.19931,0.2299,0.237545,0.206455,0.20382,0.18207,0.181205,0.181465,0.18398,0.20771,0.20782,0.207685,0.20784,0.207835,0.207825,0.20854,0.223365,0.22985,0.22988,0.22967,0.12025,0.11085,0.12015,0.120415,0.12044,0.12037,0.12028,0.120365,0.12025,0.12975,0.125165,0.1203,0.120515,0.12998,0.12026,0.12025,0.12036,0.12025,0.11997,0.11069,0.12025,0.12025,0.110845,0.12031,0.120215,0.120145,0.12025,0.11076,0.12036,0.120385,0.12046,0.119735,0.12025,0.120105,0.12003,0.12013,0.11079,0.12014,0.119925,0.10613,0.12009,0.120245,0.11571,0.11546,0.12025,0.12014,0.119865,0.12025,0.12025,0.12015,0.12027,0.120385,0.12969,0.11082,0.120645,0.120245,0.120225,0.11097,0.116365,0.102115,0.12952
"1775",39,"A_M1163OF02_2S3RNA",FALSE,-0.043945,-2.4385,-1.16455,-0.659175,-0.46185,0.1096885,-0.96679,-1.16455,-1.3623,-0.74762,-0.08789,-0.54991,-0.46099,-1.582,-0.79101,-0.92284,-0.65917,-0.74706,-1.1426,-1.0986,-1.0986,-0.65917,-0.90087,-0.26367,-0.417475,-1.4502,-0.52747,-0.263585,-1.4062,-0.79114,-0.8789,-0.83495,-0.92284,0.043945,-0.615185,-0.3955,-1.09845,-0.43945,-0.92284,-0.92284,-1.0107,-1.0107,-1.0547,-0.329585,-0.8789,-0.70342,-0.0436445,-1.0107,-0.1102075,-0.41778,-0.65887,-0.70312,0.48339,-0.30787,-0.74706,-0.08789,-0.59283,-1.49455,-0.08789,-0.593255,-0.30761,0.22995,0.22979,0.22991,0.2299,0.22981,0.230025,0.22994,0.229825,0.18619,0.16454,0.155775,0.16996,0.170475,0.170265,0.17037,0.170365,0.17022,0.20236,0.20269,0.195305,0.19249,0.19248,0.19234,0.192395,0.205245,0.21192,0.21083,0.20938,0.206825,0.20507,0.20437,0.20429,0.204345,0.20437,0.20437,0.20439,0.204275,0.20429,0.20437,0.204385,0.204315,0.204285,0.20436,0.20443,0.20422,0.200895,0.181565,0.18032,0.17162,0.17005,0.16618,0.16609,0.166075,0.166125,0.166085,0.16602,0.16618,0.16613,0.16609,0.166095,0.16589,0.11076,0.12017,0.119975,0.119985,0.110825,0.11068,0.1107,0.115395,0.1202,0.12979,0.120225,0.129675,0.129595,0.12975,0.129895,0.138935,0.12975,0.129385,0.120425,0.129425,0.12054,0.12041,0.12029,0.12969,0.12025,0.12025,0.12025,0.12025,0.12984,0.12032,0.12016,0.120245,0.1203,0.12023,0.120405,0.12025,0.12966,0.12033,0.12025,0.12044,0.12025,0.12967,0.12036,0.12499,0.120355,0.12025,0.129525,0.120365,0.120735,0.129895,0.12979,0.12975,0.130225,0.13937,0.13916,0.13921,0.138615,0.139385,0.13455,0.139275,0.1207
"1776",40,"A_M1163OF02_2S3RNA",FALSE,0.35156,0.30761,-0.43945,-1.0986,-0.92284,-0.13183,0.35156,0.0219725,-0.83495,0.06566,-1.2305,-0.24191,-0.21972,0.70312,-2.28515,-2.08735,-1.0107,-0.17578,-0.70286,0.35156,-0.70312,-1.4502,-0.70355,0.13183,-0.0219725,-1.2744,-1.5161,-0.022702,-0.90044,-1.4062,-1.2303,-1.2744,-0.593255,-0.13183,-0.26367,-0.8789,-0.92284,-0.8789,-1.80205,-1.5601,-0.8789,-1.0545,-1.7358,-1.626,-0.43945,-1.4502,-1.4941,-1.45015,-1.0986,-1.0547,-1.0547,-0.52747,-0.72509,-1.582,-2.4829,-0.74706,-0.48339,-2.21955,-0.43945,-1.9775,-0.8789,0.16617,0.18077,0.1984,0.198385,0.19838,0.21935,0.219795,0.21961,0.219885,0.22052,0.220495,0.220535,0.2205,0.220525,0.220575,0.220485,0.220485,0.22107,0.23728,0.22544,0.224815,0.22473,0.228025,0.229265,0.196,0.160765,0.18141,0.19106,0.191655,0.19122,0.18042,0.17866,0.19633,0.1992,0.199225,0.19933,0.19925,0.20059,0.20182,0.201745,0.20185,0.22762,0.214805,0.18821,0.18878,0.19448,0.194925,0.19508,0.19495,0.20941,0.209585,0.217695,0.21874,0.245375,0.24564,0.23762,0.23754,0.23675,0.236455,0.22486,0.22432,0.12988,0.12986,0.120455,0.12975,0.12985,0.1203,0.12963,0.12025,0.129535,0.11098,0.12036,0.120115,0.12013,0.110875,0.12025,0.12026,0.129655,0.120235,0.11076,0.12032,0.1203,0.129615,0.12971,0.11993,0.120475,0.13464,0.12973,0.12025,0.12963,0.12981,0.13463,0.13918,0.12969,0.12975,0.12975,0.13451,0.1391,0.1302,0.12975,0.12985,0.12035,0.129625,0.12063,0.13924,0.12971,0.129755,0.13922,0.13908,0.13918,0.12975,0.12966,0.12981,0.12968,0.129585,0.12025,0.120195,0.12025,0.12028,0.12035,0.12944,0.10101
"1777",41,"A_M1163OF02_2S3RNA",FALSE,-0.5718,-0.6154,-1.582,-0.83495,-1.2305,-1.2305,0.3955,-0.92284,-0.967135,-1.1865,-0.79144,-1.23035,-0.747495,-0.35156,-1.1426,-0.659605,-0.41752,-0.70312,-1.1429,-0.5058,-1.3623,-1.56005,-0.94482,-1.0107,0.043945,0.26367,-1.3623,-0.35156,0.65917,0.483695,0.153805,-0.59283,0.153805,0.483395,0.593345,0.96679,0.087888,-0.08789,-0.549355,-1.0547,0.37383,0.13183,0.52777,0.21972,0.21972,1.2088,-1.4065,0.3955,0.3955,0.48339,0.43945,-0.79101,-0.74706,-1.2305,-1.8017,-1.8017,-1.4941,-1.4502,-1.4502,-0.26367,-0.48374,0.21268,0.211865,0.20994,0.2071,0.206045,0.15794,0.131035,0.154555,0.16141,0.16103,0.164295,0.198235,0.211355,0.22433,0.23242,0.198065,0.184575,0.20217,0.182235,0.18235,0.201265,0.201895,0.201825,0.201785,0.2018,0.18932,0.18915,0.18903,0.188985,0.153175,0.13846,0.201435,0.20121,0.201765,0.201425,0.20107,0.215195,0.215435,0.215405,0.21502,0.186055,0.20145,0.20268,0.202735,0.202535,0.20271,0.20271,0.203315,0.204685,0.2215,0.221375,0.20872,0.206965,0.208375,0.208415,0.196015,0.19584,0.19592,0.195745,0.19583,0.19631,0.12975,0.12025,0.12975,0.120515,0.12955,0.12986,0.139055,0.148645,0.13934,0.13935,0.14396,0.12978,0.1298,0.12982,0.12971,0.12975,0.12975,0.12029,0.12957,0.120375,0.124925,0.12956,0.12017,0.12946,0.12036,0.129615,0.12055,0.12022,0.124705,0.12975,0.139155,0.12965,0.129495,0.12032,0.11095,0.120215,0.12044,0.12025,0.12003,0.12025,0.12025,0.12022,0.12032,0.12025,0.120235,0.110865,0.12031,0.12037,0.12017,0.120135,0.120245,0.1203,0.12021,0.12025,0.120245,0.12035,0.12025,0.12044,0.1207,0.110835,0.14912
"1778",32,"A_M1163OF02_3S1RNA",FALSE,-1.6918,-0.81311,-0.417435,-1.1206,-0.70312,-0.35156,-0.30759,-2.417,-2.417,0.68123,0.13183,-0.329585,-1.1646,-1.1646,-0.92284,-1.5381,-0.791095,0.37353,0,-0.043945,-0.96679,-1.1426,-0.65917,0.52734,0.30761,0.3077,-1.1646,-3.1201,-0.92284,-0.24204,1.95555,0.79101,-1.8896,-0.988875,-0.61523,0.043945,0.043945,-0.65917,0.527405,-0.26367,-0.30761,-0.3955,-0.3955,-1.4721,-0.48339,-0.43945,-0.43945,-0.48339,-0.681145,-1.0986,-1.0547,-0.54929,-0.43945,0.83495,-1.8457,-1.8896,-0.19775,-0.48339,-0.615185,-1.2744,-1.3183,0.24393,0.272355,0.24042,0.22802,0.267115,0.24361,0.243945,0.279855,0.2486,0.2645,0.264205,0.2175,0.21379,0.213675,0.21363,0.213675,0.21373,0.213705,0.21458,0.21468,0.21454,0.214625,0.25795,0.20117,0.186175,0.186515,0.1864,0.186455,0.17207,0.158115,0.15949,0.166135,0.16609,0.16613,0.190085,0.19083,0.191535,0.22095,0.209125,0.20707,0.20626,0.20102,0.170085,0.169485,0.16949,0.169905,0.176625,0.17725,0.193815,0.207015,0.206925,0.206855,0.207015,0.20695,0.20681,0.20698,0.20688,0.206885,0.206925,0.20698,0.207505,-0.0543595,-0.054531,-0.0590495,-0.059184,-0.068666,-0.0591565,-0.0591605,-0.059193,-0.0590725,-0.0686665,-0.068629,-0.059091,-0.059138,-0.059031,-0.059138,-0.054378,-0.0543455,-0.059082,-0.049558,-0.0497155,-0.049646,-0.049572,-0.0591095,-0.0497065,-0.049655,-0.04972,-0.0447655,-0.0401495,-0.0448725,-0.040182,-0.044909,-0.040182,-0.030774,-0.0401125,-0.044807,-0.049646,-0.04966,-0.049702,-0.0589895,-0.0496085,-0.0497385,-0.0495945,-0.0401445,-0.049544,-0.0403395,-0.039959,-0.0401725,-0.0400935,-0.0402885,-0.049581,-0.040358,-0.0401635,-0.049739,-0.0496645,-0.0496415,-0.04966,-0.049882,-0.049669,-0.059054,-0.0496735,-0.054392
"1779",33,"A_M1163OF02_3S1RNA",FALSE,0.812895,0.637375,-2.3291,-2.1312,-0.08789,0.79101,-1.05475,-0.57128,-0.92284,-0.48337,-1.1865,0.13183,-1.5381,-1.0547,-0.24174,-0.35156,-0.35156,-1.12055,-1.0107,-0.878855,-0.79101,-0.61523,-0.61523,-0.834975,-1.1206,0.30761,-1.1865,-1.18655,-0.26367,0.043945,-1.3403,-2.06525,-0.52751,0.1099485,-0.13183,-0.15368,-0.43945,-1.1206,0.241845,-1.07655,-0.54931,-0.571265,0.08789,-0.43949,-0.21972,-0.8789,0.48331,0.1979,-0.57128,-1.4941,-0.57113,-0.68106,-0.43958,0.26365,-1.1205,-1.582,-0.703015,-0.35156,-1.2965,-0.79101,1.16455,0.206895,0.20695,0.2069,0.20694,0.207605,0.207745,0.20775,0.207755,0.20781,0.208595,0.218955,0.219685,0.219725,0.219635,0.219635,0.21971,0.21965,0.219685,0.219565,0.21967,0.21962,0.219635,0.219705,0.21961,0.219605,0.2197,0.21966,0.21975,0.219685,0.21963,0.219685,0.219685,0.219625,0.219585,0.15731,0.1467,0.16004,0.168135,0.167815,0.16791,0.187545,0.18978,0.19928,0.19924,0.199255,0.199225,0.19911,0.1993,0.199285,0.199275,0.19919,0.199245,0.19922,0.199285,0.19916,0.199315,0,0.12891,0.16216,0.22196,0.22059,-0.059082,-0.0496135,-0.040205,-0.04953,-0.049739,-0.04972,-0.0495995,-0.049799,-0.0496225,-0.0496505,-0.0495485,-0.049669,-0.049516,-0.0496365,-0.049776,-0.0545075,-0.049878,-0.0496505,-0.059105,-0.059068,-0.0591425,-0.0591285,-0.0543265,-0.059138,-0.049683,-0.059138,-0.059073,-0.059054,-0.0498495,-0.0591145,-0.049646,-0.0496645,-0.049702,-0.0590915,-0.049609,-0.049572,-0.049646,-0.04021,-0.040251,-0.0401355,-0.049683,-0.049609,-0.044891,-0.049572,-0.049646,-0.049646,-0.0589105,-0.0590495,-0.054262,-0.049646,-0.0591145,-0.0497295,-0.0498685,-0.0590405,-0.049595,-0.058836,-0.0212775,-0.0306575,-0.0211895,-0.0495625,-0.0590775
"1780",34,"A_M1163OF02_3S1RNA",FALSE,-0.8789,-0.65917,-0.219615,-1.648,0.08789,-0.08789,0.70312,-0.57128,-1.6039,0.043945,-0.08789,-0.92284,-1.7578,-0.79114,0.6593,-0.8789,-0.417475,-0.37353,-0.043945,0.43945,-0.92284,-0.988745,-1.2744,-1.0107,0.329585,-0.48339,-0.96679,-0.8789,-1.03275,-0.219725,-0.79101,0.3955,0.65917,-1.53795,-1.0986,-1.0986,-0.72496,-0.52734,-0.329525,-0.48339,-1.0547,-1.4502,-0.43945,-0.153765,-0.46129,-0.35156,-1.47215,-0.417475,-1.1426,-1.6259,-1.47225,-1.80155,-1.1426,-1.75785,-0.43945,-0.219875,-1.60395,-2.5488,-1.58215,-1.3183,-1.2305,0.220795,0.220465,0.219925,0.21165,0.20653,0.194275,0.193275,0.204205,0.212785,0.212945,0.21281,0.212845,0.212645,0.205005,0.203065,0.195895,0.195705,0.195815,0.195085,0.194455,0.185695,0.18492,0.18478,0.18487,0.18462,0.18478,0.18469,0.184815,0.1848,0.184715,0.184675,0.184735,0.18477,0.18368,0.183835,0.18394,0.184645,0.184835,0.18486,0.184715,0.18498,0.18479,0.18487,0.18479,0.18469,0.184975,0.184795,0.184645,0.18491,0.18483,0.18484,0.18468,0.185445,0.218915,0.21884,0.218165,0.217155,0.217055,0.21636,0.216225,0.21653,-0.040131,-0.030834,-0.0496225,-0.0403485,-0.0496505,-0.04966,-0.049646,-0.0590955,-0.049669,-0.0543915,-0.0590355,-0.054392,-0.049646,-0.0496225,-0.0590495,-0.0497575,-0.049535,-0.049646,-0.0402745,-0.0590775,-0.040112,-0.040168,-0.049493,-0.0494325,-0.0402375,-0.049646,-0.0402005,-0.0495995,-0.0402975,-0.0494145,-0.04014,-0.049739,-0.0496365,-0.040177,-0.0448535,-0.040191,-0.049646,-0.0403485,-0.049581,-0.0496415,-0.049618,-0.049581,-0.049655,-0.049646,-0.049451,-0.0402465,-0.049544,-0.0495625,-0.049646,-0.049581,-0.049646,-0.040191,-0.0448075,-0.049702,-0.059017,-0.049683,-0.0590955,-0.049655,-0.04966,-0.059091,-0.063828
